Guardians of the Galaxy,1,Directed by: James Gunn,"Written by: James Gunn"","" Nicole Perlman",Based on: Guardians of the Galaxyby Dan AbnettAndy Lanning,Produced by: Kevin Feige,"Starring: Chris Pratt"","" Zoe Saldaña"","" Dave Bautista"","" Vin Diesel"","" Bradley Cooper"","" Lee Pace"","" Michael Rooker"","" Karen Gillan"","" Djimon Hounsou"","" John C. Reilly"","" Glenn Close"","" Benicio del Toro",Cinematography: Ben Davis,"Edited by: Fred Raskin"","" Craig Wood"","" Hughes Winborne",Music by: Tyler Bates,Productioncompany: Productioncompany,Distributed by: Walt Disney StudiosMotion Pictures,Release dates: Release dates,Running time: Running time,Country: United States,Language: English,"Budget: $232.3 million (gross)[2]"","" $195.9 million (net)[2]",Box office: $773.3 million[3]
Legends of Tomorrow,13,Maisie Richardson-Sellers,Amaya Jiwe / Vixen  and Charlie / Clotho : A member of the Justice Society of America in the 1940s who is able to magically channel the abilities of the animal kingdom thanks to the mysterious Tantu Totem. She is the grandmother of Mari McCabe," who is portrayed by Megalyn Echikunwoke in other Arrowverse series. It was originally intended for the McCabe version of Vixen to be used in Legends as well, but Echikunwoke was unable to reprise the role due to previous commitments. At the end of season 3, she returns to Zambesi. Charlie is introduced in season 4 as a ""magical fugitive who slips through"" the rift the Waverider crew opened. She is a shapeshifter who takes the form of Amaya  during a fight with the Legends in the hopes that they will not attack a friend. She is frozen into that shape during the encounter and captured by the Legends. She eventually gets her magical powers back, but continues to use Amaya's form. She is a formidable fighter and knows a great deal about the other magical fugitives."
Legends of Tomorrow,14,Nick Zano,Nate Heywood / Steel : A historian from Star City who gains the ability to transform himself into a steel-like form," and is the grandson of Commander Steel, a member of the Justice Society of America."
Legends of Tomorrow,15,Tala Ashe,Zari Tomaz  and Zari Tarazi : A computer hacker from the year 2042 who possesses aerokinetic powers from a mystical amulet. At the end of season four," the future where Zari came from changes, resulting in her disappearing and being replaced by her brother Behrad Tarazi with the Legends having no memory of her. In the new future, Zari is a socialite named Zari Tarazi, who eventually joins the Legends, wielding the air totem along with her brother, Behrad. The original Zari lives within the totem."
Legends of Tomorrow,16,Keiynan Lonsdale,Wally West / Kid Flash : A speedster from Keystone City," and later Central City, who was mentored by Barry Allen. He is the son of Joe West and the brother of Iris West, and looking for his place in the world. The character was first introduced on The Flash."
Legends of Tomorrow,17,Jes Macallan,Ava Sharpe : The former Director of the Time Bureau and girlfriend of Sara Lance. In season three it is revealed that she is a clone from the year 2213. In season five," after the Time Bureau is shut down, she became a permanent member of the Legends, eventually becoming co-captain alongside Sara. In season 6, she marries Sara."
Legends of Tomorrow,18,Matt Ryan,John Constantine  and Gwyn Davies : An English magician/warlock," occult detective, and con man. Ryan is listed among the main cast but receives a special appearance credit. Ryan was announced as being promoted to a series regular for the fourth season ahead of its renewal, reprising his role as Constantine from the short-lived series Constantine. In season seven, Ryan portrayed a new character named Dr. Gwyn Davies, an eccentric scientist from the early 20th century."
Legends of Tomorrow,19,Courtney Ford,Nora Darhk : The daughter of the deceased super-villain Damien Darhk and the love interest  of Ray Palmer. The character's younger self was first introduced on Arrow.,
Legends of Tomorrow,20,Ramona Young,"Mona Wu : A young woman obsessed with fantasy novels who is ""something of an expert in the world of the magical creatures that the Legends encounter"". She works for the Time Bureau. She leaves the Waverider in season 5 to assume the Rebecca Silver pen name from Mick Rory.",
Legends of Tomorrow,21,Olivia Swann,Astra Logue A woman damned to hell as a child following a botched exorcism by Constantine. Now an adult," she had become determined to rise to the top of hell's food chain. However, after helping the Legends defeat the Fates, Astra moves in to Constantine's house, and wants to try living a normal life on Earth."
Legends of Tomorrow,22,Adam Tsekhman,Gary Green : A Time Bureau Agent serving under Director Rip Hunter when it was founded with the goal of protecting and preserving the timeline. After Hunter is arrested and removed from office when he violates Time Bureau Code," Gary serves under Agent and later Director Ava Sharpe as her most loyal and often very obsessed Time Bureau Agent. After being easily manipulated by Director Sharpe, John Constantine, and the Legends, along with being mistreated by them, Gary betrays the team and joins Neron and Tabitha in their quest to bring the demons and the denizens of Hell over on Earth. However, after seeing that Neron and Tabitha do not care about him, Gary regrets his decision and rejoins the Legends; aiding them in destroying Neron and Tabitha for good. For his actions, Gary is made a part-time member of the Legends, and becomes John Constantine's sorcerer apprentice. Gary and Constantine continue to aid the Legends, joining up with them to rescue Astra Logue from Hell, and to stop the Encores and the evil Fates Lachesis and Atropos from enslaving humanity. When Charlie leaves the Legends after the defeat of Lachesis and Atropos, Gary is made a full time member of the Legends and rejoins them along with Constantine. In season six, Gary is revealed to be an alien of the Necrian species who uses his glasses to disguise himself as a human."
Legends of Tomorrow,23,Shayan Sobhian,Behrad Tarazi : Zari Tomaz's deceased brother," who, during the season four finale, is resurrected, replacing Zari in the team after she alters the timeline. In season five, he is killed by Atropos, but resurrected once more, and is now a permanent wielder of the air totem along with his sister, Zari Tarazi, the version of Zari created when history was changed."
Legends of Tomorrow,24,Lisseth Chavez,"Esperanza ""Spooner"" Cruz : Esperanza is a ""tough and self-sufficient"" woman who ""lives off the grid"," devising ingenious tech for the detection of – and defense against – space aliens  and while some might call her paranoid, she calls it being prepared. A survivor of a childhood alien encounter, Spooner now believes she has the ability to communicate telepathically with aliens""."
Legends of Tomorrow,25,LaMonica Garrett,Mobius / Anti-Monitor : an evil being dedicated to ending the multiverse, and the polar opposite of Mar Novu / Monitor.
Breaking Bad,1,"Genre: Crime drama"","" Serial drama"","" Thriller[1]"","" Neo-Western[2][3]"","" Black comedy[4]"","" Tragedy[5][6]",Created by: Vince Gilligan,"Starring: Bryan Cranston"","" Anna Gunn"","" Aaron Paul"","" Dean Norris"","" Betsy Brandt"","" RJ Mitte"","" Giancarlo Esposito"","" Bob Odenkirk"","" Jonathan Banks"","" Laura Fraser"","" Jesse Plemons",Composer: Dave Porter,Country of origin: United States,"Original languages: English"","" Spanish",No. of seasons: No.,No. of episodes: No.,"Executive producers: Vince Gilligan"","" Mark Johnson"","" Michelle MacLaren","Producers: Stewart A. Lyons"","" Sam Catlin"","" John Shiban"","" Peter Gould"","" George Mastras"","" Thomas Schnauz"","" Melissa Bernstein"","" Diane Mercer"","" Bryan Cranston"","" Moira Walley-Beckett"","" Karen Moore"","" Patty Lin","Production location: Albuquerque, New Mexico","Cinematography: Michael Slovis"","" Reynaldo Villalobos"","" Arthur Albert"","" John Toll"","" Nelson Cragg"","" Marshall Adams","Editors: Kelley Dixon"","" Skip Macdonald"","" Chris McCaleb"","" Sharidan Williams-Sotelo"","" Lynne Willingham",Running time: 43–58 minutes,"Production companies: High Bridge Entertainment"","" Gran Via Productions"","" Sony Pictures Television",Distributor: Sony Pictures Television,Budget: $3 million per episode,Original network: AMC,Picture format: HDTV 1080i,Audio format: 5.1 surround sound,"Original release: January 20, 2008 (2008-01-20) –September 29, 2013 (2013-09-29)",Followed by: Better Call SaulEl Camino: A Breaking Bad Movie,"Related: Talking Bad"","" Metástasis"
Breaking Bad,2,Bryan Cranston,Walter White," a high-school chemistry teacher who, shortly after his 50th birthday, is diagnosed with Stage III lung cancer and turns to making meth to secure his family's finances. As his shady business progresses, Walter gains a notorious reputation under the alias of ""Heisenberg"". Cranston stated that, though he enjoyed doing comedy, he decided he ... should really focus on doing something else. But I think any good drama worth its weight always has a sprinkling of comedy in it, because you can ease the tension to an audience when it's necessary, and then build it back up again. Walt White has no clue he's occasionally funny, but as an actor, I recognize when there are comedic moments and opportunities."
Breaking Bad,3,Anna Gunn,Skyler White," Walter's wife who was pregnant with their second child before his diagnosis and who becomes increasingly suspicious of her husband after he begins behaving in unfamiliar ways. Gunn sees Skyler as ""grounded, tough, smart and driven"". Gunn sees Skyler's stalled writing career as her biggest dream, saying, ""I think she really deep down yearns to be an artist and to be creative and productive."""
Breaking Bad,4,Aaron Paul,Jesse Pinkman," Walter's cooking partner and former student. Paul sees Jesse as a funny kid. ""He's just this lost soul – I don't think he's a bad kid, he just got mixed in the wrong crowd."" Paul elaborated on the character's background, saying, ""He doesn't come from an abusive, alcoholic background. But maybe he just didn't relate to his father, maybe his father was too strict and too proper for Jesse."" Paul compared the character's relationship with Walt to The Odd Couple."
Breaking Bad,5,Dean Norris,Hank Schrader," Marie's husband, Walter and Skyler's brother-in-law and a DEA agent. At the beginning of the series, Hank was intended to be the ""comic relief"". Norris, who has played several policemen before in film and television, stated: Having played so many cops, I've talked with a lot of technical advisers, so I've been able to pick up a lot. Coincidentally, one of my best friends growing up is a cop in Chicago, and one of my other best friends out in LA is a sheriff. So I get to see all the components of that culture."
Breaking Bad,6,Betsy Brandt,Marie Schrader," Skyler's sister and Hank's kleptomaniac wife. Brandt described Marie as ""an unpleasant bitch"", but also stated there was more to her than that. ""I think we're seeing more of it now that she would be there for her family. But it's all about her."""
Breaking Bad,7,RJ Mitte,Walter White," Jr., Walter and Skyler's son, who has cerebral palsy. He begins lashing out after Walter's cancer announcement. Like Walter Jr., Mitte has cerebral palsy, although his is a milder form. Mitte stated he had to regress from his therapy to portray the character, staying up late into the night to slur his speech and learning to walk on crutches so his walking would not look fake."
Breaking Bad,8,Giancarlo Esposito,"Gustavo ""Gus"" Fring "," a Chilean high-level drug distributor who has a cover as an owner of the fast-food chain Los Pollos Hermanos. Esposito stated that for the third season, he incorporated his yoga training in his performance. Gus is the coolest cucumber that ever walked the Earth. I think about Eddie Olmos way back in Miami Vice. He was like dead – he was hardly breathing. I thought, how is this guy just standing in this fire and doing nothing? Gus has totally allowed me that level of flexibility and relaxation – not because he has ultimate power and he knows he can take someone's life. He's just confident."
Breaking Bad,9,Bob Odenkirk,Saul Goodman , a crooked strip mall lawyer who represents Walt and Jesse. Odenkirk drew inspiration for Goodman from film producer Robert Evans. I thought about Robert Evans because I've listened to The Kid Stays in the Picture on CD. He's constantly switching up his cadence and his delivery. He emphasizes interesting words. He has loads of attitude in almost every line that he says. So when I rehearse the scenes alone I do my impersonation of Robert Evans to find those moments and turns. Then I go out and I do Saul.
Breaking Bad,10,Jonathan Banks,Mike Ehrmantraut ," works for Gus as an all-purpose cleaner and hitman, and also works for Saul as a private investigator. The character of Mike has been compared to Harvey Keitel's Winston Wolf character in Pulp Fiction, which Banks says he is not trying to emulate: ""I immediately tried to put it out of my mind, quite honestly. His cleaner ain't my cleaner. But throughout this world, you would suspect there had been a great many cleaners, whether government-run or individual contractors."""
Breaking Bad,11,Laura Fraser,Lydia Rodarte-Quayle , a high-ranking employee of Madrigal Electromotive and a former associate of Gus Fring. She reluctantly begins supplying Walt and Jesse with methylamine and helps Walt expand his operation overseas.
Breaking Bad,12,Jesse Plemons,Todd Alquist , an employee of Vamonos Pest Control who becomes an associate of Walt and Jesse.
Breaking Bad,13,Steven Michael Quezada,"Steven ""Gomey"" Gomez – Hank's DEA partner and best friend who assists in tracking down and learning the identity of Heisenberg. In comical situations between him and Hank"," Gomez serves as the ""straight man""."
Breaking Bad,14,Matt Jones,"Brandon ""Badger"" Mayhew – Jesse's drug-addicted", dimwitted friend who often serves as the series' comic relief.
